Year,Region Name,Region Code,AG.LND.AGRI.K2,AG.LND.TOTL.K2,AG.SRF.TOTL.K2,EG.ELC.COAL.ZS,EG.ELC.FOSL.ZS,EG.ELC.HYRO.ZS,EG.ELC.NGAS.ZS,EG.ELC.NUCL.ZS,EG.ELC.PETR.ZS,EG.ELC.RNEW.ZS,EG.ELC.RNWX.KH,EG.ELC.RNWX.ZS,EG.FEC.RNEW.ZS,EG.GDP.PUSE.KO.PP,EG.USE.COMM.CL.ZS,EG.USE.COMM.FO.ZS,EG.USE.ELEC.KH.PC,EN.ATM.CO2E.GF.KT,EN.ATM.CO2E.GF.ZS,EN.ATM.CO2E.KT,EN.ATM.CO2E.LF.KT,EN.ATM.CO2E.LF.ZS,EN.ATM.CO2E.PC,EN.ATM.CO2E.PP.GD,EN.ATM.CO2E.SF.KT,EN.ATM.CO2E.SF.ZS,EN.CO2.BLDG.ZS,EN.CO2.ETOT.ZS,EN.CO2.MANF.ZS,EN.CO2.OTHX.ZS,EN.CO2.TRAN.ZS,EN.POP.DNST,NY.GDP.TOTL.RT.ZS,SP.RUR.TOTL,SP.URB.TOTL
2008,Latin America & the Caribbean (IDA & IBRD countries),TLA,6852617.3,19913632,20289996,4.400256766,38.59984908,55.56807895,22.25708551,2.425670593,11.94250681,58.79442156,40923000000,3.191515856,28.51798731,9.760537581,7.820838989,73.14614885,1928.166811,404990.5337,23.96686737,1621188.034,961399.392,59.30215199,2.89175299,0.226566989,141577.0767,8.412085899,6.832845609,33.83140006,20.55283292,3.400204492,35.38201178,28.15280804,7.479823862,123753289,436871370
2008,Low & middle income,LMY,34003804.82,92148324.06,94651939.35,46.85247029,72.22627781,20.89531781,20.28280393,4.428428956,5.091003583,22.54544749,1.18E+11,1.305186921,24.20449091,6.111506296,4.105914373,79.82975038,1476.168033,2759520.499,15.75403336,16980955.25,4238928.869,24.96284105,3.035807388,0.444825817,9099927.516,51.28064682,8.123852952,48.68715924,25.48071885,2.760438639,14.94809902,60.70164537,11.57166837,3087928676,2503878829
2008,Lower middle income,LMC,9383049.4,21916778,22579406,40.99977366,73.20630924,16.9647832,25.33292512,6.193410038,6.873610467,20.08631983,39980000000,2.327491712,43.34545786,7.104092549,3.555294244,64.47801043,578.6422784,629610.702,19.16378631,3078791.198,927857.343,30.13706625,1.247415074,0.308229919,1399719.158,41.92669314,9.771465471,46.62241939,22.42702829,3.518002682,17.66223048,112.6140402,11.48939519,1606960194,861176725
2008,Middle East & North Africa,MEA,3723948.6,11226160,11388377.9,4.616431033,92.63744101,2.700790376,63.43575376,0,24.58525623,2.852765187,1474000000,0.143551313,1.998639881,8.348111331,0.42637603,98.70906947,2415.221599,803630.5445,38.21186932,2086633.01,1047764.576,50.21316978,5.64224396,0.336930984,,2.755215015,10.73773228,44.53154557,18.61410927,1.758651385,24.36018694,32.94298781,34.51264074,141212665,228610587
2008,Middle East & North Africa (IDA & IBRD countries),TMN,1957247,8637780,8771940,2.146565941,92.94922622,4.936460473,66.41637456,0,24.38628572,5.197202417,1458000000,0.259682471,2.714750036,8.216689933,0.495245072,97.98065834,1460.940046,438385.2134,36.24406495,1206362.326,605084.336,50.15776131,3.798647647,0.34654324,32514.0756,2.197107405,17.75692857,38.12395567,15.6125761,2.809841166,25.69861909,36.76601974,31.29761174,132840565,184736225
2008,Middle East & North Africa (excluding high income),MNA,1960749,8643800,8777960,2.132167822,92.32576806,4.903349099,65.97088586,0,24.22271439,5.19325572,1458000000,0.257940648,2.765618028,8.216689933,0.495245072,97.98065834,1460.940046,441345.5445,36.18247364,1208415.846,607137.856,50.24246066,3.762557167,0.345856399,32733.6369,2.193373754,17.75692857,38.12395567,15.6125761,2.809841166,25.69861909,37.15596925,31.10522762,133785111,187383656
2008,Middle income,MIC,29259627.54,79509382,81735945,47.66063076,72.94760196,20.61812228,20.5244261,4.513906772,4.762545099,22.12698897,1.18E+11,1.330142859,22.51017074,6.147033737,4.13851581,80.78745577,1546.670904,2715473.524,15.88087147,16756091.07,4113016.132,24.546394,3.291813998,0.448792515,8955052.9,51.53760332,8.143427054,48.94728787,25.39915859,2.631151137,14.87924743,64.02049776,11.42782249,2733796526,2354686303
2008,North America,NAC,4703346,18113064,19711314,44.73647742,65.25818001,12.7419069,19.1547933,18.76280974,1.366909299,15.64238759,1.45E+11,2.919070964,8.581553898,6.296008483,11.82789956,83.91108998,13930.9151,1422346.564,23.01822472,6176551.787,2500875.665,40.48983561,18.30597337,0.384668718,2191876.007,35.47173082,10.52362965,48.46633975,8.943144487,1.114713592,30.95266803,18.62779025,2.22593926,65944117,271462240
2008,OECD members,OED,12539393.2,35448074.2,37367244,35.82968974,61.48301586,12.70933722,22.12442953,21.01998554,3.528896587,16.65101975,4.31E+11,3.951757795,9.459491966,7.831585044,13.30085348,81.57978162,8096.854769,2977106.213,22.6609577,13134214.91,5426393.597,41.31494447,10.34141632,0.303281585,4400935.382,33.50741108,12.15709552,46.99415423,11.86251774,1.522537726,27.46385265,35.82873295,1.602705424,273832843,996226741
2008,Post-demographic dividend,PST,10906580.2,31339095.4,33195683.2,36.03318973,60.50872579,11.94396623,21.39831035,22.74602259,3.077225708,15.85129801,4.07E+11,3.910753587,8.903843997,7.589483528,14.0776816,81.2190938,9273.56852,2900944.936,23.56714013,12306573.01,5000563.222,40.63327148,11.56204489,0.307444992,4155654.642,33.75681944,12.06892649,47.40192729,12.03329798,1.378026851,27.11857587,33.96378046,1.434647947,220441515,843952641
2008,Pre-demographic dividend,PRE,6994322.5,17791611,18165321,0.130867365,38.61677825,39.67871239,26.94640835,0,11.53950254,47.80554481,1556000000,1.060570936,77.65905646,6.283118421,1.446607497,26.81146852,191.3280544,64888.7614,15.40474654,310865.5819,178765.7266,57.50579575,0.449586603,0.154563881,,0.984680098,11.74045251,31.8713601,11.09106839,2.226459826,43.07065918,38.8636875,26.95645796,443806702,247640908
2008,South Asia,SAS,2695093,4771577,5136164,58.41080923,79.75108711,15.30562426,14.7880384,1.660872397,6.55223948,18.41713925,23286000000,2.337568729,45.22601706,7.598063849,2.071813029,67.03846248,503.4397443,167214.8311,8.978785277,1798175.789,489786.522,27.23796667,1.129499729,0.321532472,1032100.761,57.33889108,7.214686318,51.42037303,23.73809834,3.99700013,13.63114647,333.6445831,5.895373345,1112927344,479083475
2008,South Asia (IDA & IBRD),TSA,2695093,4771577,5136164,58.41080923,79.75108711,15.30562426,14.7880384,1.660872397,6.55223948,18.41713925,23286000000,2.337568729,45.22601706,7.598063849,2.071813029,67.03846248,503.4397443,167214.8311,8.978785277,1798175.789,489786.522,27.23796667,1.129499729,0.321532472,1032100.761,57.33889108,7.214686318,51.42037303,23.73809834,3.99700013,13.63114647,333.6445831,5.895373345,1112927344,479083475
2008,Sub-Saharan Africa,SSF,8880620.96,21370663.06,21799165.35,59.38765307,67.97918475,17.83305503,5.281909919,3.153914803,3.309621763,21.44771108,2442000000,0.592268529,70.91053776,4.789506177,1.914306509,40.96648795,516.2286721,55359.59271,5.355179508,757644.6918,202729.1822,26.75781727,0.920649946,0.305334152,,57.70488118,7.934752557,58.00214266,11.20403649,2.168578933,20.69567321,38.50818554,19.33430782,535197702,287747756
2008,Sub-Saharan Africa (IDA & IBRD countries),TSS,8880620.96,21370663.06,21799165.35,59.38765307,67.97918475,17.83305503,5.281909919,3.153914803,3.309621763,21.44771108,2442000000,0.592268529,70.91053776,4.789506177,1.914306509,40.96648795,516.2286721,55359.59271,5.355179508,757644.6918,202729.1822,26.75781727,0.920649946,0.305334152,,57.70488118,7.934752557,58.00214266,11.20403649,2.168578933,20.69567321,38.50818554,19.33430782,535197702,287747756
2008,Sub-Saharan Africa (excluding high income),SSA,8879680.96,21368173.06,21796665.35,59.51388688,67.95991963,17.9273699,5.317655429,3.175259032,3.128377324,21.450898,1956000000,0.477607403,71.06391139,4.763529305,1.917868806,40.85780912,513.5920644,54823.14251,5.387216973,753209.9218,199800.9782,26.52659935,0.916743839,0.305949059,,57.84314689,7.95480226,57.99913081,11.19513255,2.179921773,20.67448935,38.45038033,19.50981135,534432136,287182245
2008,Upper middle income,UMC,19876578.14,57592604,59156539,49.26334465,72.88851966,21.49694308,19.36974642,4.110490072,4.255428594,22.61714055,77949000000,1.090522479,15.35183206,5.859430215,4.313372212,85.70115728,2448.989547,2090960.272,15.14187126,13677302.51,3185157.392,23.28790629,5.216176918,0.500323955,7535722.95,53.70106628,7.790845087,49.45078134,26.04282863,2.439086958,14.27654074,45.52829896,11.41309723,1126836332,1493509578
2008,World,WLD,46783694.02,127387779.9,131786929.8,40.63461238,66.82777243,15.73833215,21.59550651,13.48281134,4.59765354,18.55474759,5.43E+11,2.680687281,17.03502908,6.916951521,8.326465256,81.05485546,2843.599633,5997793.075,19.33291358,30680656.02,9889653.017,32.23191858,4.540559633,0.369480776,13544485.52,42.96298132,9.636770703,48.4321324,19.41303757,2.082514159,20.43615229,53.04292795,4.986490186,3333764319,3421472243
2009,Arab World,ARB,4085584.6,11232831,11288518.9,1.359937864,86.81719135,3.106962893,61.11282589,0,24.3444276,3.328485767,1631000000,0.204184724,5.049516514,8.980483708,0.358836227,96.21598654,2123.652021,571611.1152,34.89096212,1581643.106,869607.048,54.98124354,4.56292492,0.31409394,,1.21766307,5.299802478,48.40128049,19.72573919,1.481795409,25.09289601,30.85858053,24.9109475,152482990,194146230
2009,Central Europe and the Baltics,CEB,536005.2,1104120.8,1134960,53.86489836,63.36704406,9.800293738,7.666947467,22.12161441,1.835198229,12.69785434,13144000000,2.898563509,13.36929212,7.795224126,11.32770564,79.88391258,3840.536028,119899.899,17.56448962,682626.718,173390.428,25.40047488,6.513584199,0.330617458,369215.562,54.08747596,13.73348117,53.45959066,11.71076683,2.406280903,18.69737197,94.91758058,0.921221864,39838803,64961672
2009,Early-demographic dividend,EAR,13570334.99,33238377.98,34139517.49,32.07656328,78.07704552,15.78487522,33.9300762,1.603586104,12.07040604,18.26933622,68709000000,2.078961426,26.89604553,7.805237175,2.194966593,79.21596225,963.5254522,1376391.303,21.80970591,6106486.418,2395794.113,39.23359439,2.131930627,0.326494585,2183846.388,31.82319334,9.724633992,46.15524913,19.40443124,3.644505409,21.07213016,86.17444688,8.085746072,1672375752,1191923086
2009,East Asia & Pacific,EAS,11777257.56,24423240,24861978,60.70993517,76.53538125,12.65678651,13.02762083,8.341544702,2.797825247,14.51379865,1.12E+11,1.730106411,14.45428507,6.114898808,5.808522606,84.54991929,2794.557251,786370.0464,7.023112046,11156119.81,2336966.806,20.94784607,5.089332769,0.470916387,7062905.14,63.164706,6.244954451,50.49146175,29.41488515,2.043103573,11.80598087,89.75301455,2.328042884,1075918855,1116140560
2009,East Asia & Pacific (IDA & IBRD countries),TEA,7717936.562,15830060.5,16187311.5,71.43064167,80.44013787,15.9295637,7.611637826,1.628095506,1.397858371,17.75892835,72110000000,1.673966506,17.64900266,5.361576306,3.104704109,84.79810468,2100.06494,403909.318,4.627736728,8694247.981,1405022.051,16.1603632,4.510492661,0.564320556,5983316.682,68.65179804,5.548304754,49.42647625,33.06779102,2.231031841,9.726646883,121.7658397,4.400928999,1034331289,893229320
2009,East Asia & Pacific (excluding high income),EAP,7744638.562,15950190.5,16307571.5,71.26788377,80.24721965,16.14065545,7.574525049,1.620157248,1.404810827,17.96095095,72110000000,1.66580459,17.60703313,5.361576306,3.111108873,84.68017523,2082.748882,404669.9677,4.599109444,8748576.025,1407410.122,16.08730516,4.4818125,0.566768257,6031892.544,68.78234112,5.501477749,49.13559748,33.32691194,2.377697296,9.65856411,122.3820749,4.400508789,1044057230,907960179
2009,Euro area,EMU,1203568.2,2676305.8,2758296,20.98535768,48.10624556,10.30654011,23.40195758,31.06791269,3.718930298,19.37546125,2.05E+11,9.068944018,12.10542351,9.913813738,18.46148251,73.47282059,6496.234549,664678.4997,27.14178272,2442731.713,1139575.255,46.6516748,7.283889642,0.209222531,563675.179,23.06125298,18.008269,39.28279121,12.62920305,2.145719951,27.93401679,125.3073883,0.158546951,83669555,251691335
2009,Europe & Central Asia,ECS,8043297.7,27442170.83,28464650.92,24.08250609,54.72613016,15.94993786,28.12016707,23.02235878,2.523456994,21.31451441,2.71E+11,5.325279108,10.36446899,7.933493972,13.81838691,80.2614845,5300.392305,2190997.211,34.15162732,6399238.807,2172898.544,33.94850226,7.235116317,0.288407834,1844626.417,28.78249442,15.22758816,47.976674,12.72870359,2.30378784,21.76242322,32.23029915,1.647994421,259716288,622991613
2009,Europe & Central Asia (IDA & IBRD countries),TEC,6461695,22985379,23854918,29.49405832,68.02249822,17.06997744,36.60193017,14.24381745,1.926509725,17.56446771,9582000000,0.494490268,6.400664638,5.330286462,7.781282717,89.08076391,3866.380909,1274931.658,40.5364318,3135769.044,697998.782,22.25925354,7.151143661,0.480227919,1065971.603,33.79256068,12.32284394,56.41285273,13.40245684,2.640878195,15.22062622,19.07729944,8.165774751,152852382,283885102
2009,Europe & Central Asia (excluding high income),ECA,6156299,22393079,23247258,24.08702662,66.41754895,17.80543637,40.4906148,15.40395017,1.839907527,17.99086109,3181000000,0.185424719,5.386359026,4.942305028,8.310769855,89.24507145,3974.925785,1218349.244,44.37236662,2735409.651,599594.837,21.91974561,7.281325428,0.509383967,834171.5242,30.26745653,11.94840542,56.75324931,13.756188,2.576573378,14.96440053,16.77637483,10.08973929,126606338,247306875
2009,European Union,EUU,1716614.2,3997715.8,4142246,25.82987165,49.20487525,11.72942517,20.07694882,29.27049783,3.298054777,20.27256827,2.41E+11,8.543497229,13.37177742,9.584487749,17.66831328,73.80373833,6082.50336,774982.8884,24.70896886,3129531.477,1338322.988,42.76432424,7.097766244,0.222966364,922417.8392,29.45862056,16.88088583,42.21830974,12.36471017,2.24051452,26.29590821,110.2924325,0.249325892,120090967,320826833
2009,Fragile and conflict affected situations,FCS,5157076.43,16574988,16858018,2.03455519,49.51171498,39.12082081,23.92403646,0,23.55312334,42.96902732,133000000,0.037287562,60.08256995,7.102882361,2.394801732,51.20565231,489.2559906,139254.3818,20.04306965,613401.4139,386816.0866,63.0608404,0.970375958,0.228329865,21549.85419,2.364004874,7.294079402,44.7194116,14.3849811,1.507578528,32.09801292,38.13743865,16.1924937,373717589,256648525
2009,High income,HIC,12690292.3,35240489.73,37135203.72,33.78307272,60.84383188,11.99468209,23.37154542,21.11921424,3.689213734,16.41926358,4.81E+11,4.422414699,9.398644731,7.958621108,13.32661018,81.49264695,8789.304633,3182544.371,24.49345037,12955610.93,5481889.913,42.30869708,11.05610978,0.293697814,4103752.583,31.03944468,11.87826528,47.71002719,11.7956041,1.304415915,27.31168751,33.25168212,1.364493493,244280268,927487917
2009,IBRD only,IBD,25853890.65,71001824.5,72980259.5,49.94233813,73.36386411,20.14653657,19.32527503,4.477991795,4.096250942,21.91013294,1.60E+11,1.748868613,18.52926955,6.291688983,4.335912795,83.67222637,1853.89356,2550165.298,15.04769745,16721105.63,4120285.204,24.64122466,3.814378959,0.443905652,8906583.199,51.80102051,7.761020521,49.46187513,25.48918487,2.720514683,14.56773581,61.74071344,6.080314444,2219078717,2164624583
2009,IDA & IBRD total,IBT,34606855.99,93506580.48,96036953.99,47.62436216,72.29188247,20.70114064,19.86903206,4.290089079,4.79848825,22.71521639,1.63E+11,1.693147467,24.10990786,6.274127183,4.148472841,80.06400295,1539.538156,2835600.732,15.81346703,17396251.14,4432750.29,25.48106632,3.042458745,0.421836217,9094705.453,50.09161762,7.985360822,49.02231752,25.20372515,2.756772346,15.03207996,61.14892062,6.278603494,3114067676,2601997317
2009,IDA blend,IDB,1942969.14,4369370,4457950,2.034922172,66.0350971,28.05092358,42.37704616,1.505384654,21.62312877,30.11360787,1704000000,0.886377142,62.8782524,6.080395027,1.692922062,43.77065741,367.341627,191341.3426,45.80047761,376215.865,124391.974,33.06398947,0.84543172,0.2196863,30805.1188,7.409717823,17.65853336,35.51213384,19.36454407,2.463135621,25.00165311,101.8450076,9.040815291,275703374,169295147
2009,IDA total,IDA,8752965.34,22504755.98,23056694.49,2.435692613,53.56538614,32.89969418,31.81054701,0.645503152,19.31914652,39.98387869,2827000000,0.630558884,67.78926933,6.065515827,2.013102772,39.09477225,293.6502111,324080.4764,35.04590794,671438.536,312714.7162,46.57384101,0.503280771,0.185635296,64449.37899,7.15965609,14.35200842,36.5479277,17.10254387,3.785743809,28.20989742,59.28183216,8.947780925,894988959,437372734
2009,Late-demographic dividend,LTE,15333020.25,44554464.5,45821446.4,53.45105252,71.38008012,21.77435411,15.66696188,4.244201376,2.262065715,23.41833544,1.01E+11,1.552455839,15.40036227,5.64135627,4.780781961,85.29799264,2740.492869,1661370.772,13.9446221,11727906.59,2306134.651,19.66365126,5.409943446,0.509204021,6932027.192,57.47312386,6.511891016,50.4369374,28.63405456,2.312315419,12.10480161,48.6560159,6.105301078,990262204,1177580529
2009,Latin America & Caribbean,LCN,6926215.85,20041784.4,20425492.4,4.776118758,37.48228509,53.95611557,21.30801024,2.378019038,11.39815609,57.22911908,46403000000,3.489902193,29.04790644,9.776105077,7.876795275,73.1863337,1897.865323,413483.1804,24.03811367,1645991.818,988951.3177,60.08239572,2.821232596,0.223212975,128434.0129,7.501763684,6.774298117,35.4288815,19.04879355,3.622167099,35.12585974,29.11068288,4.018838544,126788549,456604104
2009,Latin America & Caribbean (excluding high income),LAC,6594854.85,19021350,19386320,3.984942929,37.20397744,55.99046489,22.26363873,2.592164057,10.95539579,59.3745765,41173000000,3.375412591,29.26988529,9.998535509,8.129923251,72.5050006,1841.430414,356833.2322,23.16339424,1485883.068,901704.299,60.68474151,2.6857598,0.218393093,111787.8045,7.272386255,6.82789026,34.57804445,19.20444076,3.830837058,35.56031037,29.0854728,3.935593799,121864889,431380069
2009,Latin America & the Caribbean (IDA & IBRD countries),TLA,6858677.85,19913632,20289996,4.93470528,38.00985784,55.73594396,21.83050519,2.456978919,11.24464738,59.30563565,45858000000,3.563431458,29.43750663,9.801554704,7.999243437,72.96474897,1907.607389,403989.1226,24.42618253,1586769.572,942686.691,59.40917368,2.79710675,0.222690582,126204.9811,7.661376053,6.887655552,35.02941219,18.76020755,3.51573227,35.80843776,28.48750047,4.174246058,123573150,443716451
2009,Low & middle income,LMY,34066392.99,92145658.48,94649397.99,47.20042672,72.12887993,20.78447293,20.17754768,4.286356697,4.750905528,22.74362118,1.51E+11,1.617425217,24.25636704,6.215821152,4.147238269,79.8554093,1508.742319,2732898.397,15.6379792,16947335.24,4295062.517,25.34358622,2.990124696,0.425605342,8899562.871,50.25092402,7.777453453,48.7626719,25.80714775,2.848212734,14.80464535,61.50879833,6.449313236,3096032586,2569974665
2009,Lower middle income,LMC,9406093.312,21916768,22579405,40.74951304,74.10391325,16.13170282,26.4307316,5.818080667,6.923668612,19.53758461,47492000000,2.645301157,42.895705,7.265168243,3.424749466,65.05484894,596.0198469,619824.0274,18.15021364,3200253.239,991736.483,30.98931269,1.276053836,0.302807427,1462586.69,42.14665235,9.212791145,46.63008664,22.16335364,4.339852857,17.65391571,114.4297208,6.503133069,1622909399,885020243
2009,Middle East & North Africa,MEA,3718645.6,11223650,11385837.9,4.265907556,89.90808127,2.699127814,63.11217107,0,22.53000264,2.888379069,1933000000,0.180865049,1.940973112,8.166815388,0.433539445,98.6498579,2469.342027,826593.3179,37.5817937,2184453.902,1114408.634,51.01543379,5.780752671,0.347402367,,2.323965177,10.5202035,44.81421304,18.05716112,1.83363077,24.77585702,33.66854749,22.02794495,142696519,235187474
2009,Middle East & North Africa (IDA & IBRD countries),TMN,1955311,8635270,8769400,1.930902007,92.36889554,4.951898617,66.99795302,0,23.44004052,5.272211129,1858000000,0.319211311,2.676513854,8.208392876,0.522941678,97.9978065,1496.506983,458408.2425,36.5748888,1252328.171,626187.921,50.0019033,3.874635275,0.348088211,27741.32598,1.805787774,17.26043945,39.38118291,14.17092969,2.814968016,26.37247994,37.42927378,19.38862111,134084354,189127531
2009,Middle East & North Africa (excluding high income),MNA,1958304,8641290,8775420,1.917950457,91.74932996,4.918683692,66.54856337,0,23.28281614,5.267679718,1858000000,0.317070197,2.72383331,8.208392876,0.522941678,97.9978065,1496.506983,461503.7852,36.51394545,1254418.361,628278.111,50.08521324,3.837303717,0.347305404,27928.65782,1.802778858,17.26043945,39.38118291,14.17092969,2.814968016,26.37247994,37.83011379,19.25206068,135046360,191854624
2009,Middle income,MIC,29305702.3,79506717.5,81733404.5,48.02179245,72.84513195,20.5084538,20.34772327,4.369091881,4.475616236,22.32814994,1.51E+11,1.648284594,22.50565262,6.252400691,4.182330376,80.89279671,1582.680119,2687086.071,15.73273105,16737726.55,4170940.617,24.91939753,3.249727869,0.429911568,8773003.86,50.54517857,7.792715636,49.00188549,25.73494264,2.752549395,14.71797323,64.78070201,6.324428886,2733922744,2414816756
2009,North America,NAC,4678033,18113064,19711314,41.26809375,63.37021682,13.48602097,20.82488432,19.26483814,1.27723875,16.96674368,1.68E+11,3.508800821,9.051324875,6.490891919,12.35304807,83.17238742,13164.35199,1408200.506,24.28485839,5796173.877,2408511.269,41.5534682,17.02423401,0.367818491,1931109.413,33.30258612,11.16793348,47.78380911,8.272063392,1.095226092,31.68096792,18.79671269,0.881683441,65966142,274499918
2009,OECD members,OED,12444022.8,35448947.8,37367457,34.13140786,60.18477021,13.05489095,23.00326154,21.44295844,3.050100804,17.67168858,4.87E+11,4.632075178,10.07102847,8.030820203,13.78938847,80.80828999,7727.469106,2904528.578,23.52697898,12342340.93,5178717.083,41.95895343,9.649131804,0.290511169,3977213.532,32.22414253,12.71697971,46.71958804,10.9433171,1.520126475,28.09973707,36.08327523,0.799888926,272078358,1007035782
2009,Post-demographic dividend,PST,10817123.6,31339885.3,33195890.5,34.22738796,58.97722768,12.46258953,22.00579146,23.22494144,2.74404826,17.02517929,4.58E+11,4.571610295,9.528022427,7.807130325,14.66303534,80.33249911,8849.514631,2789652.693,24.19706127,11526356.42,4806571.588,41.70070239,10.77351994,0.294357125,3723963.819,32.29780744,12.67996259,47.01727695,11.11631175,1.363540767,27.82254997,34.13791735,0.689934966,218491339,851387075
2009,Pre-demographic dividend,PRE,7023657.55,17788561,18162241,0.123709419,36.55086898,39.68769237,26.21060406,0,10.2165555,48.16007942,1787000000,1.175897506,78.17633302,6.436175672,1.394578926,27.43046328,196.7682195,62875.30204,14.83385982,312812.1602,189627.9307,60.62038335,0.439801549,0.146800841,,1.178063321,9.875841152,38.62193157,9.800018956,0.952516349,40.75443086,39.98398308,16.6769411,452818518,258439004
2009,South Asia,SAS,2696790,4771577,5136164,57.37395126,80.34275252,13.85432335,16.61551239,2.00690028,6.353288866,17.45449283,30557000000,2.848344257,42.73822134,7.530818414,2.094813629,68.93593001,535.6271277,200954.7879,9.811949836,1977506.757,544303.811,27.52475101,1.223999922,0.327829895,1113616.499,56.25705814,6.855131539,50.49078174,24.43015438,5.036076557,13.18727013,338.5904069,2.956803363,1123593161,492017037
2009,South Asia (IDA & IBRD),TSA,2696790,4771577,5136164,57.37395126,80.34275252,13.85432335,16.61551239,2.00690028,6.353288866,17.45449283,30557000000,2.848344257,42.73822134,7.530818414,2.094813629,68.93593001,535.6271277,200954.7879,9.811949836,1977506.757,544303.811,27.52475101,1.223999922,0.327829895,1113616.499,56.25705814,6.855131539,50.49078174,24.43015438,5.036076557,13.18727013,338.5904069,2.956803363,1123593161,492017037
2009,Sub-Saharan Africa,SSF,8916445.58,21370661.98,21799164.49,57.95571517,66.89161406,18.87267349,5.475089838,3.146100712,3.460809053,22.69095819,2676000000,0.657423513,70.94473725,4.964605309,1.895935164,39.85679104,493.5036528,50040.34359,4.908580232,747381.9851,216223.9751,28.93085188,0.883790428,0.288851248,,57.31581059,8.115863563,53.64735607,14.49557842,1.902183721,21.84262768,39.57084795,11.13680894,545633340,300021876
2009,Sub-Saharan Africa (IDA & IBRD countries),TSS,8916445.58,21370661.98,21799164.49,57.95571517,66.89161406,18.87267349,5.475089838,3.146100712,3.460809053,22.69095819,2676000000,0.657423513,70.94473725,4.964605309,1.895935164,39.85679104,493.5036528,50040.34359,4.908580232,747381.9851,216223.9751,28.93085188,0.883790428,0.288851248,,57.31581059,8.115863563,53.64735607,14.49557842,1.902183721,21.84262768,39.57084795,11.13680894,545633340,300021876
2009,Sub-Saharan Africa (excluding high income),SSA,8915506.58,21368171.98,21796664.49,58.10529123,66.86721986,18.97296448,5.512940186,3.167850311,3.248988442,22.70111463,2189000000,0.541498074,71.08431987,4.937334947,1.899004237,39.74384762,490.838544,49555.43842,4.936826162,743175.8117,213393.3097,28.71370494,0.880205824,0.289486637,,57.45381534,8.137212174,53.61371395,14.52022953,1.912181303,21.82029491,39.51299576,11.23321808,544864608,299455881
2009,Upper middle income,UMC,19899608.99,57589949.5,59153999.5,49.79454848,72.5394281,21.57525114,18.86573061,4.016070524,3.879149004,23.0073736,1.04E+11,1.405359337,15.3199069,5.944426535,4.412150929,85.71760645,2509.924295,2072133.632,15.16123239,13537474.47,3179202.113,23.48445509,5.122841647,0.477464109,7296122.074,52.53061022,7.475005321,49.53252274,26.53400625,2.397425544,14.06112139,45.88598106,6.280065591,1111013345,1529796513
2009,World,WLD,46756685.29,127386148.2,131784601.7,40.01759804,66.11511089,16.0703451,21.91410876,13.351591,4.183404095,19.33418182,6.32E+11,3.128802817,17.5116086,7.029933614,8.415198435,80.61346858,2794.193558,5889266.339,19.47125122,29915812.4,9779347.171,32.68728182,4.373929011,0.356815168,12890794.95,41.93484183,9.615836273,48.29077413,19.52581073,2.156132807,20.41151843,53.69166415,2.784416173,3340312854,3497462582
2010,Arab World,ARB,4091617,11232823,11288520.9,1.235532796,85.84553728,3.547523256,61.76026609,0,22.8497384,3.854009912,2515000000,0.285971377,4.839533843,8.962725551,0.434215321,95.89111881,2301.342371,617752.9564,36.29111616,1643369.717,890519.949,54.18865516,4.63064477,0.308028528,,1.34731374,4.836121934,48.0045267,20.86866835,1.331509283,24.95702498,31.59402067,29.31858646,154586981,200303061
2010,Central Europe and the Baltics,CEB,526624.6,1104162.2,1134907,53.24382119,62.89115414,11.46370243,8.257793264,19.35259889,1.389539688,15.22325895,17652000000,3.759680346,14.5383552,7.894542099,10.31633433,80.25491985,4017.412247,130083.158,18.22319484,713832.888,174050.488,24.38252579,6.836075428,0.328626007,390751.853,54.73996219,14.40260921,53.82506169,11.33736452,2.415828439,18.01336354,94.57074966,1.241126824,39652932,64768515
2010,Early-demographic dividend,EAR,13601753.6,33238312.38,34139522.13,32.26484911,77.3803422,16.16823995,33.98201344,1.569266644,11.13347965,18.75640256,76501000000,2.189303685,26.481427,8.115355554,2.320033613,79.28369723,1017.941927,1469797.5,23.03673349,6173610.853,2381859.513,38.58130306,2.123035507,0.306021184,2169654.723,31.14283491,9.059726286,46.11056389,20.50755373,3.235668743,21.0863046,87.48689999,9.366705867,1686619019,1221297892
2010,East Asia & Pacific,EAS,11705948.7,24423342.4,24862016.4,60.1340981,76.23171936,12.91851807,13.44471118,7.730061996,2.652910085,15.20590895,1.55E+11,2.166813344,13.72944677,6.140604964,5.657538443,85.1620154,3075.400262,867156.6734,6.884896202,12549251.46,2537809.176,20.22279324,5.686410303,0.484668367,8091903.652,64.23312412,5.950739109,51.55546171,28.97110916,1.950318594,11.57228233,90.35964807,3.518955462,1060510961,1146373663
2010,East Asia & Pacific (IDA & IBRD countries),TEA,7726672.3,15830020.7,16187214.7,70.80535899,79.87773042,16.13448356,7.720015177,1.525608182,1.352356251,18.22308336,94270000000,1.946657868,16.49274078,5.419017554,3.137165788,85.63468126,2351.640604,446744.2249,4.471001379,9953470.112,1585423.783,15.92835227,5.127014651,0.582785229,6920877.386,69.36311496,5.363410417,50.6439278,32.18882743,2.119994362,9.683839985,122.6389646,6.309028623,1020035165,921342184
